% Created by Marsyas
@relation SACSongs.arff
@attribute Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute output {Aegoliusharrisiisong,Amaziliaversicolorsong,AmazonaPretreisong,Anthuslutescenssong,Attilarufussong,Automolusleucophthalmussong,Basileuterusleucoblepharussong,Bataracinereasong,Brotogeristiricasong,Campephilusrobustussong,Camptostomaobsoletumsong,Campylorhamphusfalculariussong,Certhiaxiscinnamomeussong,Chiroxiphiacaudatasong,Chlorophanesspizasong,Cichlocolaptesleucophrussong,Clibanornisdendrocolaptoidessong,Cnemotriccusfuscatussong,Colaptescampestrissong,Coloniacolonussong,Cranioleucaobsoletasong,Crypturellusnoctivagussong,Culicivoracaudacutasong,Cyanocoraxcaeruleussong,Drymophilamalurasong,Dysithamnusmentalissong,Emberizoidesypiranganussong,Gnorimopsarchopisong,Hemitriccuskaempferisong,Hemitriccusorbitatussong,Hypoedaleusguttatussong,Lathrotriccuseulerisong,Leucochlorisalbicollissong,Leucopternispolionotussong,Mackenziaenaleachiisong,Malacoptilastriatasong,Mimussaturninussong,Muscipipravetulasong,Myiobiusbarbatussong,Myiodynastesmaculatussong,Myiophobusfasciatussong,Myrmecizasquamosasong,Orthogonyschloricterussong,Philydoratricapillussong,Phleocryptesmelanopssong,Phyllomyiasgriseocapillasong,Phylloscarteskroneisong,Picumnustemminckiisong,Pipriteschlorissong,Pipritespileatasong,Polioptiladumicolasong,Poospizanigrorufasong,Procniasnudicollissong,Pseudoleistesguirahurosong,Pyriglenaleucopterasong,Ramphastosdicolorussong,Ramphocelusbresiliussong,Ramphodonnaeviussong,Saltatorsimilissong,Schiffornisvirescenssong,Scytalopusiraiensissong,Sittasomusgriseicapillussong,Streptoprocnebiscutatasong,Stymphalornisacutirostrissong,Synallaxisspixisong,Tangaradesmarestisong,Thamnophilusruficapillussong,Theristicuscaudatussong,Thraupispalmarumsong,Thryothoruslongirostrissong,Trichothraupismelanopssong,Trogonsurrucurasong,Vanelluschilensissong,Xenopsminutussong,Xiphorhynchusfuscussong}


@data
0.296146,0.546069,0.074913,-84.210969,-0.614244,1.324549,0.636538,0.356535,1.070595,0.175542,0.355341,0.475757,0.437151,0.183252,0.636367,0.081747,0.057959,0.123159,0.025964,3.696830,1.060749,0.767587,0.665970,0.654124,0.676087,0.670764,0.676480,0.748113,0.655574,0.633205,0.556939,0.503672,0.049087,0.097964,0.007664,9.455940,1.168368,0.446687,0.356668,0.271743,0.385271,0.235303,0.269086,0.369090,0.170503,0.220082,0.186825,0.125767,0.035637,0.074596,0.014656,7.013359,0.414208,0.188311,0.091946,0.084534,0.158837,0.200902,0.183979,0.293967,0.212639,0.219034,0.097180,0.068613,Synallaxisspixisong
0.197746,0.283681,0.085728,-80.609529,-5.850712,-1.271622,0.987037,0.408081,-0.072785,-0.279579,0.768544,0.346902,1.286415,0.707049,0.219370,0.725139,0.028189,0.034559,0.038797,1.771154,0.955892,0.841248,0.682926,0.616361,0.620284,0.606908,0.608496,0.550454,0.566889,0.542651,0.502050,0.466862,0.024579,0.036878,0.008026,2.703051,1.024207,0.892713,0.468100,0.291007,0.360308,0.279099,0.301876,0.194982,0.189027,0.194713,0.148492,0.154756,0.011184,0.020136,0.013832,2.013437,0.321710,0.273694,0.111195,0.084812,0.086405,0.079992,0.088671,0.080814,0.067459,0.082171,0.059930,0.061914,Anthuslutescenssong
0.324080,0.421293,0.076611,-74.275795,-1.542936,-1.339621,-0.256986,1.176309,0.266985,0.513580,0.161906,1.006668,0.589352,0.761955,0.415787,0.694285,0.016346,0.027653,0.024307,1.247598,0.787520,0.665510,0.627883,0.622492,0.599809,0.583102,0.581848,0.518868,0.523090,0.518790,0.475785,0.462560,0.028077,0.043642,0.005602,1.203958,1.218005,0.807844,0.502431,0.419280,0.341578,0.419696,0.336893,0.255684,0.199734,0.173127,0.135252,0.115939,0.012628,0.022482,0.007789,1.150773,0.483418,0.206308,0.112131,0.120595,0.126327,0.140155,0.119970,0.073778,0.065802,0.075153,0.057791,0.063335,Anthuslutescenssong
0.428658,0.623798,0.075913,-90.714667,-1.518678,2.094754,0.177311,0.890765,1.386098,0.934576,0.779495,1.407592,0.348907,0.767047,1.003889,0.576121,0.075447,0.061225,0.031574,3.414518,0.829884,0.885381,0.655231,0.642700,0.620201,0.549681,0.544918,0.562851,0.509070,0.507679,0.530933,0.512746,0.060997,0.074498,0.007346,10.769237,0.787110,0.555434,0.359806,0.269368,0.276818,0.266022,0.273424,0.251457,0.160161,0.195945,0.238021,0.238669,0.033406,0.055968,0.037046,7.560857,0.300645,0.287618,0.142509,0.125566,0.148053,0.110984,0.116068,0.115796,0.102053,0.089647,0.118976,0.097428,Anthuslutescenssong
0.238959,0.325955,0.084651,-85.790273,-9.238485,0.028233,0.513990,0.432943,1.167572,0.600745,0.866344,1.109549,0.536044,0.626925,1.098099,0.330301,0.018936,0.036445,0.040955,3.273611,0.987405,0.886623,0.651614,0.568348,0.528403,0.483321,0.487048,0.493036,0.476768,0.482590,0.467696,0.439783,0.029103,0.038736,0.011238,8.967952,1.314737,0.692837,0.276867,0.241138,0.229980,0.173601,0.204336,0.201203,0.156519,0.136822,0.219437,0.177241,0.019486,0.031041,0.021722,8.625131,0.488646,0.263197,0.094811,0.106048,0.096273,0.071052,0.086277,0.071643,0.065300,0.057197,0.068495,0.057772,Anthuslutescenssong
0.248758,0.303534,0.084156,-86.698076,-7.306298,1.938106,-0.535725,0.767458,0.397368,0.197601,1.220291,0.305702,0.957776,0.706875,0.703525,0.624042,0.012033,0.026369,0.039855,2.957796,0.784986,0.671290,0.588087,0.549496,0.563984,0.492062,0.512804,0.511776,0.501124,0.474863,0.479757,0.430704,0.009165,0.030438,0.011981,2.579309,0.373346,0.485487,0.246454,0.196641,0.135363,0.134160,0.129411,0.191421,0.166237,0.170050,0.140753,0.128412,0.016395,0.048294,0.036398,7.014927,0.505793,0.203190,0.094206,0.065788,0.079794,0.058555,0.076847,0.055804,0.066285,0.064066,0.058199,0.057567,Anthuslutescenssong
0.185988,0.817430,0.057870,-49.300799,2.576537,0.767632,1.140668,1.119621,0.683615,0.707232,0.604461,0.571220,0.544310,0.492802,0.444879,0.367797,0.014044,0.265260,0.029797,4.671667,0.852732,0.598531,0.494017,0.462017,0.428803,0.365105,0.374268,0.344052,0.340039,0.317548,0.303770,0.288849,0.231929,0.179953,0.042880,37.187105,2.425810,0.807446,0.940348,0.883110,0.558941,0.548685,0.476951,0.448992,0.426352,0.382891,0.344522,0.289227,0.038241,0.198232,0.034046,10.514554,0.787091,0.526267,0.402719,0.352356,0.319755,0.271769,0.279462,0.255115,0.251844,0.234086,0.223439,0.214311,Anthuslutescenssong
0.329367,0.513212,0.060537,-68.846369,-5.966921,-0.001838,-0.074983,0.300453,0.566316,1.002447,0.577850,0.434643,0.613352,0.557577,0.725447,0.486015,0.022749,0.048314,0.028678,5.270836,0.814717,0.936754,0.507816,0.524291,0.456832,0.454469,0.469753,0.447612,0.436688,0.430262,0.395779,0.372354,0.101696,0.278472,0.033793,39.590971,3.571399,0.544720,0.276191,0.256187,0.409869,0.606485,0.376139,0.285561,0.370787,0.361723,0.436057,0.314159,0.024391,0.051113,0.034444,12.030955,0.697947,0.636701,0.294473,0.308058,0.261503,0.261442,0.277019,0.265354,0.257542,0.244654,0.224474,0.210472,Anthuslutescenssong
0.381030,0.539749,0.079085,-85.913987,-7.739266,0.007450,0.955118,0.964895,0.324043,-0.019207,0.916867,0.288742,0.940474,0.817726,0.315022,0.698795,0.033383,0.044970,0.027760,3.115868,0.767601,0.600117,0.595718,0.543040,0.519439,0.511626,0.474239,0.449340,0.430428,0.424972,0.397654,0.386818,0.062723,0.121641,0.007244,9.265272,1.387373,1.147965,0.578121,0.562347,0.549786,0.373973,0.513704,0.336787,0.222683,0.198078,0.157853,0.180265,0.032608,0.056629,0.019065,8.852668,0.493719,0.261786,0.177560,0.169365,0.129477,0.105276,0.099034,0.085073,0.075084,0.066265,0.066572,0.053293,Anthuslutescenssong
0.063379,0.152745,0.079965,-75.190451,3.275063,0.745764,0.807063,1.023080,0.860405,0.751479,0.783910,0.456133,0.727384,0.507368,0.643359,0.480645,0.027808,0.159793,0.035067,2.506026,0.922210,0.745030,0.671374,0.618897,0.554263,0.544340,0.542970,0.531498,0.521992,0.485326,0.472922,0.473307,0.061428,0.061490,0.007231,8.824638,1.681729,1.012670,0.834270,0.402958,0.239369,0.209022,0.294181,0.263750,0.296516,0.215724,0.162681,0.119510,0.022859,0.118115,0.036021,6.253565,0.405721,0.325612,0.180107,0.095571,0.084496,0.075341,0.086057,0.098551,0.087694,0.089539,0.069186,0.067382,Anthuslutescenssong
0.350277,0.656187,0.038007,-32.966060,-2.081225,-0.912864,0.467514,-0.164017,0.494740,0.085765,0.401382,0.242808,0.393039,0.235396,0.372104,0.374411,0.017308,0.028600,0.020716,2.568389,0.491287,0.383778,0.327724,0.297990,0.281868,0.258654,0.277118,0.256469,0.240890,0.227028,0.209856,0.217473,0.166169,0.379506,0.041256,36.158265,2.537272,1.165106,0.683714,0.459367,0.607327,0.235768,0.477561,0.290226,0.452036,0.274291,0.411466,0.414914,0.031360,0.065168,0.032251,7.711768,0.730002,0.444320,0.361214,0.325807,0.304722,0.281482,0.301213,0.280785,0.261414,0.248351,0.229738,0.234889,Anthuslutescenssong
0.066405,0.127846,0.076596,-76.877848,3.742920,-0.109865,-0.025035,1.156583,0.793302,0.387115,1.778768,-0.481006,0.987420,0.527951,0.661138,0.370846,0.025788,0.047271,0.029660,2.302973,0.817568,0.673683,0.658959,0.638153,0.606835,0.625874,0.619264,0.599448,0.600241,0.552783,0.528733,0.507752,0.037297,0.046528,0.007153,9.004734,1.059662,0.623536,0.462850,0.433784,0.473706,0.521315,0.539993,0.365956,0.298391,0.310608,0.237574,0.191786,0.014314,0.036460,0.036970,6.389431,0.312084,0.124548,0.117465,0.107744,0.098967,0.090894,0.101084,0.087305,0.093590,0.087219,0.068982,0.079106,Anthuslutescenssong
0.203248,0.283757,0.083153,-66.223944,-0.775661,2.101734,-0.200524,1.047901,0.402375,0.400409,0.611191,0.182718,0.623862,0.434933,0.435774,0.479302,0.030550,0.029181,0.033876,2.150561,0.731652,0.639864,0.615922,0.588007,0.562846,0.564900,0.537782,0.543554,0.555712,0.506275,0.505924,0.479786,0.032335,0.033353,0.011070,7.340667,0.659260,0.565123,0.365651,0.326169,0.315845,0.250508,0.164842,0.212239,0.213541,0.179469,0.155904,0.132722,0.017263,0.039121,0.015091,5.610500,0.312777,0.190911,0.120184,0.090750,0.084622,0.087591,0.073782,0.085442,0.092191,0.082310,0.075557,0.072911,Anthuslutescenssong
0.288177,0.456061,0.076713,-67.890774,-0.350139,-0.078891,1.262384,-0.284477,0.688532,0.512724,0.179302,0.518151,0.586326,0.199148,0.655117,0.348992,0.027389,0.042535,0.025200,1.785962,0.539800,0.418952,0.402071,0.388028,0.404376,0.412431,0.374416,0.380256,0.373460,0.359230,0.352815,0.348526,0.032550,0.051247,0.007440,7.577239,0.157574,0.108946,0.172617,0.101159,0.120968,0.098362,0.083117,0.104419,0.097538,0.061536,0.100079,0.068236,0.025873,0.033949,0.014545,5.680156,0.189362,0.095487,0.065781,0.051370,0.063420,0.064781,0.062536,0.073276,0.060556,0.050762,0.040498,0.056649,Anthuslutescenssong
0.209396,0.362643,0.076920,-90.114926,0.348904,0.218650,1.830013,-0.245878,0.624819,1.489145,0.109801,0.123181,0.997999,-0.050050,0.390827,0.713812,0.040370,0.097150,0.025496,2.940059,0.809515,0.725048,0.826363,0.731167,0.671387,0.649229,0.620018,0.562759,0.571378,0.530691,0.509764,0.490240,0.085806,0.204946,0.007576,10.312499,0.956960,0.720251,1.480556,0.973468,0.736597,0.825325,0.670804,0.485757,0.525032,0.561316,0.331267,0.350311,0.035011,0.079225,0.015552,7.322821,0.235238,0.176847,0.327875,0.282158,0.169130,0.154731,0.135505,0.153783,0.099425,0.100695,0.095944,0.071616,Hypoedaleusguttatussong
0.077191,0.141963,0.085122,-88.055433,-2.170210,-3.215842,3.194671,-1.392087,1.020058,0.526231,0.538680,0.092204,1.282487,0.181202,0.743925,0.767058,0.023157,0.045470,0.042234,2.168877,0.737586,0.615187,0.773822,0.640109,0.604600,0.649714,0.604899,0.536568,0.548715,0.516901,0.499071,0.465253,0.034440,0.027261,0.015394,3.654024,0.731066,0.475698,1.104342,0.706987,0.377791,0.829979,0.642764,0.363616,0.427948,0.444693,0.295533,0.341109,0.016392,0.060790,0.037409,3.345187,0.160016,0.123808,0.201101,0.156807,0.111076,0.164293,0.097798,0.075451,0.084729,0.090648,0.063816,0.071722,Hypoedaleusguttatussong
0.017833,0.824185,0.079255,-76.335405,2.606837,1.128107,1.585304,0.600407,0.785771,0.494347,0.854181,0.189308,0.767102,0.441495,0.462589,0.669133,0.017660,0.194598,0.033595,3.113449,0.859305,0.738345,0.793593,0.702439,0.660514,0.702368,0.642493,0.595992,0.549810,0.515758,0.508601,0.479836,0.020776,0.255161,0.007709,8.394153,0.809694,0.684168,0.855662,0.463195,0.359652,0.412285,0.306531,0.216156,0.240688,0.222785,0.201287,0.177687,0.031265,0.155360,0.037025,7.753237,0.373259,0.258358,0.384586,0.288410,0.190033,0.197232,0.164842,0.168545,0.107529,0.066337,0.067582,0.055064,Hypoedaleusguttatussong
0.053492,0.197747,0.074162,-82.609764,3.082336,1.126240,2.775955,0.486965,0.299184,0.833496,0.728757,0.476032,0.658104,-0.025978,1.129092,0.141260,0.033927,0.214629,0.026238,2.401346,0.796657,0.687451,0.650195,0.618717,0.619011,0.613368,0.626982,0.622463,0.564359,0.530883,0.519872,0.486839,0.013281,0.045710,0.006462,9.319522,0.709923,0.358141,0.489673,0.230140,0.285050,0.298822,0.367710,0.257000,0.249079,0.190776,0.223434,0.154727,0.009225,0.069184,0.017346,6.735041,0.156440,0.120938,0.147408,0.093959,0.094107,0.108959,0.094949,0.107405,0.086536,0.070757,0.065098,0.063588,Hypoedaleusguttatussong
0.119159,0.140238,0.089897,-90.359200,-3.479647,-5.392712,3.887031,-0.797285,0.855932,1.000734,0.432278,0.679378,1.182184,0.263616,0.903330,0.822274,0.006206,0.012053,0.043223,2.060522,0.833976,0.759247,0.603085,0.507145,0.523825,0.521630,0.498255,0.473144,0.438007,0.464840,0.437602,0.410167,0.008147,0.012671,0.019961,3.472864,0.924440,1.133977,0.966921,0.437002,0.343748,0.802241,0.671870,0.228226,0.460169,0.521385,0.245806,0.351325,0.009458,0.030144,0.027087,2.373764,0.434312,0.393646,0.164587,0.084521,0.122377,0.092071,0.093535,0.064041,0.068660,0.068947,0.064227,0.061505,Hypoedaleusguttatussong
0.079743,0.133875,0.080945,-71.397274,2.641758,-0.482056,2.263151,-0.225274,0.257048,1.017492,0.065858,0.224682,0.919139,0.097454,0.382435,0.733664,0.021675,0.034704,0.030235,2.696065,0.770530,0.658142,0.647564,0.567638,0.535969,0.557089,0.549191,0.521430,0.528685,0.520056,0.477498,0.454678,0.027527,0.020337,0.009014,7.948185,0.709186,0.434077,0.996560,0.574664,0.376761,0.836869,0.571352,0.275498,0.733158,0.542149,0.212830,0.482951,0.012556,0.028549,0.017931,6.096510,0.186312,0.114152,0.120205,0.087947,0.079905,0.103418,0.069345,0.074363,0.092609,0.072404,0.076561,0.071060,Hypoedaleusguttatussong
0.396109,0.765399,0.024284,-21.878309,-0.816242,-0.622441,0.478051,-0.346985,0.161158,0.541125,-0.178384,0.284329,0.118208,0.070817,0.350655,0.075110,0.010405,0.024546,0.020215,3.739469,0.286318,0.252329,0.197490,0.172179,0.170357,0.206483,0.178500,0.184240,0.163028,0.153258,0.145881,0.130581,0.164489,0.371265,0.038454,35.174410,1.377108,1.074196,0.959716,0.632841,0.325360,0.926136,0.501817,0.543384,0.267496,0.283946,0.632382,0.168261,0.031154,0.067235,0.038540,11.012882,0.462077,0.407898,0.331917,0.274443,0.276501,0.330247,0.294836,0.297837,0.269127,0.241161,0.232588,0.207274,Hypoedaleusguttatussong
0.270470,0.461718,0.057274,-53.716900,-1.416572,-1.943795,1.656150,-0.168810,-0.735121,0.387871,0.568162,0.399696,0.537885,-0.191005,0.525650,0.346205,0.015540,0.040156,0.036591,4.100452,0.404620,0.405144,0.386758,0.333967,0.327069,0.347177,0.343038,0.335008,0.336689,0.311176,0.345792,0.320711,0.157172,0.367497,0.039094,37.186663,1.033634,1.408472,1.259555,0.293472,0.547817,0.395338,0.477232,0.384503,0.441300,0.230756,0.430496,0.321998,0.030375,0.066169,0.048530,11.584176,0.308255,0.316888,0.290507,0.236755,0.232125,0.242640,0.245254,0.241363,0.234922,0.222974,0.251378,0.234778,Hypoedaleusguttatussong
0.353832,0.670494,0.042170,-38.407882,-0.879688,-0.577166,1.125650,0.243919,-0.158512,0.318713,0.099498,0.125189,0.321758,0.115254,0.226645,0.211988,0.015463,0.038119,0.028054,3.905055,0.311920,0.267584,0.308534,0.273583,0.276972,0.273800,0.272311,0.256671,0.244372,0.245643,0.246359,0.242747,0.149499,0.340297,0.042764,38.761808,0.951412,0.656873,1.196129,0.501602,0.348454,0.433819,0.365206,0.211576,0.391278,0.238235,0.298591,0.243035,0.032129,0.068878,0.043328,11.306284,0.344542,0.273892,0.330461,0.281855,0.293230,0.291350,0.291246,0.264287,0.255077,0.261184,0.280984,0.245623,Hypoedaleusguttatussong
0.011286,0.831900,0.090102,-82.778069,3.675739,1.130121,1.901109,0.621583,1.093661,1.286588,0.293067,1.063195,0.710185,0.442223,0.991520,0.445806,0.015133,0.246593,0.042866,3.086567,0.663279,0.539600,0.566416,0.546017,0.493814,0.508058,0.501906,0.464747,0.465896,0.446464,0.424994,0.414447,0.014052,0.211209,0.007980,9.068111,1.031853,0.233379,1.054856,1.053851,0.395499,0.581884,0.898352,0.658894,0.261333,0.408203,0.485942,0.286682,0.021021,0.130747,0.021524,7.492009,0.293527,0.077651,0.161742,0.121164,0.084723,0.111934,0.115495,0.085728,0.103135,0.071927,0.075550,0.070172,Hypoedaleusguttatussong
0.145897,0.205441,0.082875,-97.972379,-1.356719,-1.841416,3.689392,-0.248161,0.738034,1.495365,-0.252831,0.999211,1.004370,0.408101,1.023085,0.560863,0.018055,0.049552,0.035659,4.584759,0.784054,0.567891,0.616248,0.554942,0.585019,0.557616,0.533576,0.536985,0.515184,0.504006,0.481613,0.441143,0.029035,0.152200,0.011024,9.459353,1.076146,0.614999,1.146086,1.036303,0.469762,0.996758,0.750877,0.521738,0.697827,0.767122,0.442504,0.365762,0.040046,0.053248,0.035448,10.195817,0.264914,0.106931,0.182907,0.072760,0.144955,0.144121,0.094210,0.116933,0.126884,0.120021,0.086091,0.074203,Hypoedaleusguttatussong
0.129616,0.163783,0.084791,-89.981539,-3.033744,-4.247633,5.140438,0.787069,-1.374930,1.550720,-0.458785,3.055463,-0.070690,0.619027,0.730667,1.351748,0.019106,0.037374,0.042710,3.042834,1.573965,1.171822,1.139705,0.955960,0.963039,0.941521,0.880298,0.923066,0.924726,0.817370,0.739599,0.699414,0.022280,0.043716,0.014134,3.846556,1.527886,1.253776,0.817801,0.729788,0.625998,0.549258,0.695865,0.959376,0.941027,0.940227,0.631084,0.428205,0.019281,0.035623,0.034243,2.758781,0.335376,0.269370,0.389651,0.206338,0.226730,0.250328,0.221969,0.216990,0.246381,0.187644,0.237499,0.137821,Hypoedaleusguttatussong
